,sub_id,age,condition,Delta conn,Theta conn,Alpha conn,Beta conn,Broadband conn
59,me2_104_7m,7mo,_04,0.9505737565181858,0.81201031895462,0.5892856334494475,0.5055029635625753,0.595360107995624
60,me2_120_7m,7mo,_04,0.9014847033142677,0.8567463552411216,0.8520649224237324,0.8384988057225988,0.8617258346205479
61,me2_106_7m,7mo,_04,0.9002065267828934,0.8596341600467003,0.6476077103732653,0.6084032789674855,0.6673608829184077
62,me2_216_7m,7mo,_04,0.6058726078745037,0.5585291203995667,0.4557346284873604,0.45862281690153545,0.4759322259854432
63,me2_114_7m,7mo,_04,0.7561320941235325,0.5131578904551588,0.5132248748742405,0.4877726095581242,0.5176638291299891
64,me2_211_7m,7mo,_04,0.7552972912599234,0.6456419836359737,0.3695998379362963,0.3636138551849532,0.44220176377454223
65,me2_116_7m,7mo,_04,0.6395026692994367,0.645387909659908,0.45497921200624847,0.49207177626561865,0.5093914527444275
66,me2_113_7m,7mo,_04,0.7571361096563856,0.6482253973891886,0.5818201519022533,0.5493044840308102,0.5702603789859395
67,me2_206_7m,7mo,_04,0.7176840914560151,0.5631408631475783,0.5357858100197965,0.5588741717970291,0.5609257088603827
68,me2_127_7m,7mo,_04,0.6912834514420907,0.47884964857640755,0.6862749522686626,0.36106068005661696,0.4658641381215014
69,me2_218_7m,7mo,_04,0.5430795100242946,0.6343578353785211,0.61623406571375,0.423636234335425,0.47193091376573404
70,me2_204_7m,7mo,_04,0.6500947792876631,0.7052164319793527,0.4168050639871129,0.5272663026969298,0.5408631527038729
71,me2_101_7m,7mo,_04,0.7533808589516136,0.6979305331322508,0.733284773806781,0.5433459336002403,0.6015597260400761
72,me2_111_7m,7mo,_04,0.6923467805357487,0.5873554606688284,0.6883510478022569,0.471321746785391,0.5488566792689298
73,me2_221_7m,7mo,_04,0.5525423228863623,0.653152649330637,0.6887162868612031,0.6855667043496454,0.6541244580550688
74,me2_128_7m,7mo,_04,0.6587772915428377,0.5136969300379076,0.48810278297515597,0.5627041895082265,0.5704516211348285
75,me2_209_7m,7mo,_04,0.6590733369881557,0.2925591082331619,0.3232825173447927,0.3908721763734602,0.39694311985572184
76,me2_212_7m,7mo,_04,0.5381588182505175,0.4607692465421149,0.566834510969381,0.7507250658224618,0.6556164810572733
77,me2_117_7m,7mo,_04,0.6588027232742601,0.6095639079697256,0.4697091996175036,0.6841798173293356,0.6390355831451946
78,me2_112_11m,11mo,_02,0.8167853691510975,0.6632680131455101,0.4873512505206013,0.6116390899646945,0.6273050542495159
79,me2_129_11m,11mo,_02,0.8020968513386508,0.849841312998884,0.7916168235623332,0.7583330824500067,0.784949869653238
80,me2_315_11m,11mo,_02,0.7650766573495072,0.5028502390043258,0.5783007399029608,0.4224666543524503,0.4834175686431841
81,me2_325_11m,11mo,_02,0.7312863421204451,0.7264987113242881,0.5617903735602711,0.5780869703911304,0.5956379419202427
82,me2_301_11m,11mo,_02,0.6571862434192236,0.43506883552474207,0.2883396617067623,0.3809563831684311,0.3882082546739919
83,me2_304_11m,11mo,_02,0.7759196055810761,0.7101259690524884,0.6149768742524472,0.5262139555512962,0.5938580307150274
84,me2_122_11m,11mo,_02,0.7782910866207934,0.3789397724120993,0.5463048616837151,0.5704259714264456,0.5748854937710204
85,me2_323_11m,11mo,_02,0.8432420836128587,0.5030760795408211,0.4791354451363398,0.449727302021268,0.4962972183098552
86,me2_311_11m,11mo,_02,0.8676659254222511,0.7807156738235037,0.7034716063087432,0.5990126410603492,0.6484368147076072
87,me2_124_11m,11mo,_02,0.48184088324609675,0.43771359675120125,0.5039870238050131,0.651982807194032,0.5844360883965569
88,me2_314_11m,11mo,_02,0.38417971985022054,0.5383538920923823,0.5810107865614514,0.30064545008923355,0.3912171853254637
89,me2_303_11m,11mo,_02,0.720554065388323,0.5351161137535874,0.5099333393606961,0.5409465955359267,0.5673483093290114
90,me2_102_11m,11mo,_02,0.7048209666653219,0.4036782073782686,0.6294195827109428,0.5290008999834889,0.5589621721417586
91,me2_309_11m,11mo,_02,0.5864920664636605,0.5585911008290069,0.4569798052013299,0.5425109510001668,0.5443545778507418
92,me2_313_11m,11mo,_02,0.7663384204294647,0.5675774294652541,0.7272834250324536,0.4690603589913531,0.5501257096187421
93,me2_108_11m,11mo,_02,0.730996530690708,0.33581999206516877,0.42840964853453356,0.37053531526180755,0.41855023981554706
94,me2_324_11m,11mo,_02,0.7338658757667414,0.5165237527459029,0.49696343489270745,0.5186915878987594,0.5364621866076414
95,me2_307_11m,11mo,_02,0.7427262742879601,0.3675401122772443,0.5011179547630463,0.2744675249257178,0.33047003667486796
96,me2_319_11m,11mo,_02,0.6663003959997766,0.24777107413947252,0.3309309093989073,0.4476512131750685,0.43589423107826664
97,me2_326_11m,11mo,_02,0.5882150997355474,0.7066594941512526,0.6855722473989094,0.6466335807951967,0.6461728331052905
98,me2_312_11m,11mo,_02,0.7748716530251303,0.45747058936233626,0.5775464445502291,0.5319652971832091,0.5497082975877892
99,me2_305_11m,11mo,_02,0.6914895910440946,0.5349094863338933,0.4745561176186763,0.5682200106061758,0.5724065855094432
100,me2_110_11m,11mo,_02,0.6983378587519636,0.6532904791179771,0.3610107353016307,0.5662788819294267,0.5518475341043019
101,me2_321_11m,11mo,_02,0.4507671392482563,0.5130209267420723,0.21996029098882933,0.2818652754693411,0.32653101949099395
102,me2_308_11m,11mo,_02,0.666424512889325,0.3897834693947121,0.34930528906520464,0.3719289204070517,0.40390431878134336
103,me2_310_11m,11mo,_02,0.8636838128080324,0.7022958375456352,0.4316137920348116,0.34876717536318885,0.4358536747441742
104,me2_112_11m,11mo,_03,0.7917863525332947,0.8716648155804978,0.860476457072779,0.8370155667208675,0.84811512780839
105,me2_129_11m,11mo,_03,0.8299284824560793,0.7729444417343779,0.6966166914151382,0.8483302533642817,0.808435214257853
106,me2_315_11m,11mo,_03,0.5463385607037393,0.5095022789039,0.4736874355065546,0.5254406124991671,0.5161175871441231
107,me2_325_11m,11mo,_03,0.6371052586776715,0.8729905486082852,0.8021382423709879,0.5756654182317422,0.6242569071240587
108,me2_301_11m,11mo,_03,0.8033712155524528,0.658293624906929,0.5573746168034905,0.48617553243149386,0.5298788244272322
109,me2_304_11m,11mo,_03,0.8461483913727335,0.6883494247019842,0.5619811946166208,0.5199708307115191,0.5703405376886406
110,me2_122_11m,11mo,_03,0.6774373132269803,0.6550696475452576,0.6811766038389199,0.5947731985660074,0.6362793626136445
111,me2_323_11m,11mo,_03,0.5463508120191165,0.5426868992784661,0.4706763649476026,0.35525152723658465,0.4132479437166488
112,me2_311_11m,11mo,_03,0.9584626038360017,0.9321257258220477,0.9098811206608698,0.9190325196672088,0.923610708233484
113,me2_124_11m,11mo,_03,0.8196576753026679,0.4849160601323224,0.7256381174174579,0.608122297895647,0.606635089012773
114,me2_314_11m,11mo,_03,0.7610521696345882,0.31787979888428064,0.5853554343148627,0.5051967154911856,0.5145552433717145
115,me2_303_11m,11mo,_03,0.742019051731145,0.5493361496923564,0.7450690264623819,0.5415715038979717,0.5705992580044581
116,me2_102_11m,11mo,_03,0.7912864805921465,0.6051405726530474,0.5280268318123558,0.5906467659514404,0.5921035887713016
117,me2_309_11m,11mo,_03,0.6547826388672474,0.6241392153738314,0.7191984059019798,0.6162795537730793,0.6203805610190993
118,me2_313_11m,11mo,_03,0.7913477051542301,0.6327003471413919,0.7101493029864487,0.6347536547899542,0.6659851436519982
119,me2_108_11m,11mo,_03,0.5076735489171627,0.6127545076443269,0.4172094219282858,0.3354885863369862,0.37315554924962624
120,me2_324_11m,11mo,_03,0.45624010892275824,0.44882724488503123,0.5828018217396006,0.5668863717157309,0.532059012396653
121,me2_307_11m,11mo,_03,0.7205382660359305,0.5379680165343671,0.3432314970438671,0.3409573266578303,0.39932845098930075
122,me2_319_11m,11mo,_03,0.7747065292211515,0.6702845392423709,0.6363313648373441,0.6689049402353948,0.6735380540485073
123,me2_326_11m,11mo,_03,0.6384283551027347,0.8053263533139262,0.6692978009656829,0.6824994374766754,0.6824462886695719
124,me2_312_11m,11mo,_03,0.7086437685411971,0.6907051415627165,0.7512525715062595,0.6116786820300621,0.6650336592855672
125,me2_305_11m,11mo,_03,0.7731776175891488,0.4962355418005553,0.5079135280812428,0.7517443087647703,0.6835462453645608
126,me2_110_11m,11mo,_03,0.4590892380135755,0.3965687643437682,0.3693870339467651,0.3585516658417988,0.3752773643157456
127,me2_321_11m,11mo,_03,0.8112244948218762,0.7091698681269828,0.5931578628566126,0.45661040147589593,0.534958222670814
128,me2_308_11m,11mo,_03,0.8417140956677668,0.6679713508276907,0.5868459765565378,0.47516562496760684,0.5410772559527021
129,me2_310_11m,11mo,_03,0.48048628467194315,0.5271131949297417,0.6187732228703806,0.4500001985292268,0.5031524642170954
130,me2_112_11m,11mo,_04,0.9353579045861414,0.9461965180474187,0.956993934622877,0.9445722506059485,0.9452355442933025
131,me2_129_11m,11mo,_04,0.6431829730080671,0.6737029276998309,0.8183371703754257,0.7865145958852993,0.7751881564165563
132,me2_315_11m,11mo,_04,0.7709970014824936,0.5294409896501839,0.4633883972460158,0.36576655510049866,0.4396151838828304
133,me2_325_11m,11mo,_04,0.8468469420096967,0.905710051229601,0.7313664621482119,0.5838060906729879,0.650421526712194
134,me2_301_11m,11mo,_04,0.7420438006351193,0.3918468367899217,0.40894004963461816,0.4782572646630859,0.4654667429449203
135,me2_304_11m,11mo,_04,0.7553848119748069,0.6574098000250912,0.5794109217068444,0.42769550697970654,0.49701040183007783
136,me2_122_11m,11mo,_04,0.46862289420215597,0.6391453527358429,0.682685901820061,0.46495482015842493,0.4942210501157642
137,me2_323_11m,11mo,_04,0.8004075972459712,0.6675212472475665,0.6954058340563026,0.45606669710106507,0.5542383632188126
138,me2_311_11m,11mo,_04,0.8573011192298636,0.7920043092346312,0.6156659086958436,0.5500733942836856,0.616953093901738
139,me2_124_11m,11mo,_04,0.8367239567338524,0.7428045041071433,0.5626667258702647,0.5239153223191217,0.6026299628199284
140,me2_314_11m,11mo,_04,0.7313648359032131,0.7031433590896146,0.5557962036796736,0.4382192551457583,0.500241485317491
141,me2_303_11m,11mo,_04,0.7888171273235826,0.7990871645273785,0.5975770056262565,0.6327394327591471,0.6306042230038583
142,me2_102_11m,11mo,_04,0.7664218544638994,0.8331274430855123,0.7469482890128778,0.570469948496724,0.6317434724506176
143,me2_309_11m,11mo,_04,0.8272577541853584,0.4968578115725715,0.23193297494092313,0.333990343638104,0.37555707077609823
144,me2_313_11m,11mo,_04,0.8934345767549314,0.6948881645330123,0.5776253487085741,0.6240300601014943,0.6272922788046437
145,me2_108_11m,11mo,_04,0.5271062007392233,0.19604713104313784,0.40475831558771685,0.1301716232548621,0.2493079222656942
146,me2_324_11m,11mo,_04,0.9012189850995118,0.6475361637396345,0.5283667052955333,0.3998934800489336,0.4770582833763924
147,me2_307_11m,11mo,_04,0.605486783139158,0.6087800058475877,0.48144594521164313,0.5246603147649002,0.5246876595062568
148,me2_319_11m,11mo,_04,0.7300702166716335,0.5039000666141041,0.5101154861359385,0.43766528435607005,0.46148036380670476
149,me2_326_11m,11mo,_04,0.7155735003272957,0.44234426844414304,0.42303386828374434,0.4613059730805072,0.4622805395099194
150,me2_312_11m,11mo,_04,0.6032699465601477,0.5204529601753428,0.50188845519903,0.4068752586572412,0.4559105117076216
151,me2_305_11m,11mo,_04,0.6146635357556198,0.6015370732638595,0.612944386001119,0.4307586780217188,0.5206126479247706
152,me2_110_11m,11mo,_04,0.5132140032481574,0.6005954383000833,0.3508422291837368,0.3443001096746307,0.3592051729487038
153,me2_321_11m,11mo,_04,0.7407613799952666,0.5031877317138483,0.44371823282285244,0.5754419669106902,0.5501199959494787
154,me2_308_11m,11mo,_04,0.5420459789203506,0.564576758971132,0.6064324594287587,0.33575154218234743,0.4133852127404306
155,me2_310_11m,11mo,_04,0.6482889544769783,0.5123533347078016,0.44473520012863704,0.3791241836519303,0.43315855686891536
156,br_03,br,_02,0.8219717352126028,0.41844592121249446,0.2802523330111638,0.3464603218318069,0.3786404966008574
157,br_05,br,_02,0.5897614403899669,0.6162948072575282,0.3478284362182526,0.2246241163184087,0.303000739206108
158,br_09,br,_02,0.41896177957543773,0.4407541453021879,0.6329752876293998,0.37654827943498753,0.44357829343170946
159,br_17,br,_02,0.3752633365399328,0.41577739623015886,0.46543200913659577,0.41224959840505576,0.4303701442563813
160,br_13,br,_02,0.6380478267731594,0.6143423507617792,0.34639170590323043,0.37716148450948883,0.3965952125475167
161,br_16,br,_02,0.7797842620950602,0.5381466015029424,0.640862541484022,0.4697663219126831,0.5399853525785139
162,br_12,br,_02,0.7038022409472888,0.7618174580639152,0.5888800551166679,0.5851181476569397,0.6049677248682264
163,br_10,br,_02,0.7256599573359479,0.5292567445164549,0.8126652392609424,0.5675740238518379,0.5939779725593093
164,br_07,br,_02,0.7341561611318728,0.732142454751806,0.5481997267580315,0.5638340681377207,0.592536678711257
165,br_01,br,_02,0.4830811062838355,0.4145711254991059,0.39505853723992734,0.26420392341034177,0.31500336414499885
166,br_06,br,_02,0.881733355663185,0.7867725010376823,0.6135725527574853,0.33518825340353936,0.5020694756504377
167,br_08,br,_02,0.6921540281982126,0.6709698336678231,0.608619820175603,0.5281801876669558,0.5513299102990183
168,br_04,br,_02,0.47407926479922247,0.39482845527931804,0.14392077177770918,0.29558087917213977,0.32960012307144565
169,br_14,br,_02,0.7150126035419238,0.6601037963189192,0.6016738916051608,0.6265282390898328,0.624809117378326
170,br_02,br,_02,0.5175920756292992,0.47244377673045984,0.4722906091614962,0.4102855192404405,0.4220451558523786
171,br_03,br,_03,0.6706237797131593,0.494312459409926,0.37511421440560794,0.08981392291968252,0.24167201315425246
172,br_05,br,_03,0.7300449270109166,0.9024071973600567,0.6536383664097688,0.5500190686631862,0.5929918694322274
173,br_09,br,_03,0.6723131895811121,0.4410277630028775,0.6363329838283027,0.4514351580667896,0.49587451048911246
174,br_17,br,_03,0.6327674862408249,0.5954666767898855,0.4680906534441446,0.46784063885388427,0.5101654285684107
175,br_13,br,_03,0.8349387329010013,0.896559991112892,0.4439733463733589,0.42069336034139937,0.5050429618602574
176,br_16,br,_03,0.8352570085232133,0.822138473900563,0.8717910261206802,0.6322281768060422,0.6740918570985892
177,br_12,br,_03,0.9290280258172908,0.7867231409050721,0.7779877154828465,0.5702009719886688,0.6672498992989443
178,br_10,br,_03,0.9200085071691524,0.8817120327384178,0.8844449577199099,0.6664441854855273,0.7278042212913987
179,br_07,br,_03,0.545507383482736,0.5094795100934131,0.6616515327340855,0.34570066420953993,0.43476623600421177
180,br_01,br,_03,0.7181377647120538,0.6616845834460842,0.495552664670186,0.36270967461438863,0.44478077151232726
181,br_06,br,_03,0.6510054810289587,0.5771130605657576,0.3505013742452558,0.36434947051156974,0.36767272678845764
182,br_08,br,_03,0.8023457835658673,0.6274535907793148,0.5522749007142699,0.3861840929712581,0.4743690578814737
183,br_04,br,_03,0.3987072345069418,0.5829735958823037,0.429249797695742,0.28969635831895607,0.36563260585533686
184,br_14,br,_03,0.9323536081308222,0.8114471549961128,0.6782232520564182,0.6764633392437165,0.7140122161882428
185,br_02,br,_03,0.7318722286950214,0.4757089286059022,0.502094144948401,0.3626325823556393,0.4354399949700257
186,br_03,br,_04,0.8879037035069768,0.8716996215844651,0.6782643034529793,0.38700504014269926,0.5358194743221621
187,br_05,br,_04,0.74552021139174,0.8350388639092985,0.6664675028045837,0.38836386940091283,0.5027827605197301
188,br_09,br,_04,0.8733990662434916,0.46803630459984963,0.46984941512096967,0.4126076543861466,0.4802615603069819
189,br_17,br,_04,0.7433760493732754,0.5389221350386011,0.4153833908630759,0.43106491818012177,0.4752761878743489
190,br_13,br,_04,0.6576416113711333,0.7906752580401253,0.48597962265877886,0.1483947332355383,0.3157726277406329
191,br_16,br,_04,0.8103217107856294,0.7929473145309663,0.7298332107368554,0.455863717186876,0.5667409894739434
192,br_12,br,_04,0.9314253710743571,0.8595057908841959,0.8126029280622759,0.7003781417541295,0.7519938818247189
193,br_10,br,_04,0.5814619473704796,0.7687029485721608,0.8642297208799853,0.5773669759646527,0.6327385227718214
194,br_07,br,_04,0.7242444245168869,0.6502319229838759,0.5642433991493021,0.4536493601294671,0.5034292799540736
195,br_01,br,_04,0.7952484397227343,0.5155621558638219,0.48014499963656354,0.4764674756859574,0.49003879762305047
196,br_06,br,_04,0.9388335741491426,0.8866158553496607,0.7894365327446955,0.6108068132558068,0.680735642763046
197,br_08,br,_04,0.6164818533513107,0.705865461648697,0.5964126348345867,0.5091279624515702,0.5328412330144986
198,br_04,br,_04,0.5365912622855391,0.3214666560058,0.4439142172912975,0.22294749465102137,0.2866697139076592
199,br_14,br,_04,0.962440956537755,0.8480114043738477,0.707025765411409,0.5472332317207637,0.6466749187782261
200,br_02,br,_04,0.8028440626956708,0.763868115681195,0.4594863763234205,0.3801501349665184,0.46108363970721145
