,sub_id,age,condition,Delta conn,Theta conn,Alpha conn,Beta conn
84,me2_122_11m,11mo,_02,0.7531464092403687,0.774929861457357,0.7514239471158612,0.6480758160970648
85,me2_323_11m,11mo,_02,0.8825099314405112,0.6446001610344984,0.7125057469145321,0.5256814712951965
86,me2_311_11m,11mo,_02,0.8046818325917954,0.5219014118099367,0.4328102769756875,0.6095287225955067
87,me2_124_11m,11mo,_02,0.6845727018417119,0.42936684893034344,0.4933650243804679,0.42767797711778405
88,me2_314_11m,11mo,_02,0.7122887107837874,0.5192662308527158,0.5461782492594311,0.5013961385955777
89,me2_303_11m,11mo,_02,0.8738002345390075,0.7104995086232497,0.3863524576934074,0.47902978613371816
90,me2_102_11m,11mo,_02,0.683007784005039,0.6881115736982181,0.5534648936866687,0.5188928273246339
91,me2_309_11m,11mo,_02,0.39874757850062376,0.581643232086391,0.3808779483183093,0.24536178269818273
92,me2_313_11m,11mo,_02,0.6220980809513744,0.4889431029883008,0.6029649256591585,0.6614923713079528
93,me2_108_11m,11mo,_02,0.9132611387761393,0.8372831612957767,0.7702108840671498,0.5078746467246268
94,me2_324_11m,11mo,_02,0.6843715811181021,0.3871220659437812,0.41607084748773776,0.3949015119896235
95,me2_307_11m,11mo,_02,0.7389389574459941,0.7920320266734052,0.6925703263993197,0.5065681886777371
96,me2_319_11m,11mo,_02,0.7015858146892293,0.6913097754996412,0.7709275849849194,0.6119470238540542
97,me2_326_11m,11mo,_02,0.7292190536427301,0.6376013355158464,0.6157982436431607,0.5751111095597659
98,me2_312_11m,11mo,_02,0.8103107585423348,0.5360105980055481,0.5518290308989667,0.4425731742342547
99,me2_305_11m,11mo,_02,0.7788562586262767,0.8353138893868994,0.7285601986080288,0.5398552400806339
100,me2_110_11m,11mo,_02,0.728110280558275,0.8280368486492055,0.593671390631618,0.6082454904448547
101,me2_321_11m,11mo,_02,0.5686779987314163,0.7336351890350311,0.5469249604906115,0.5185655245250022
102,me2_308_11m,11mo,_02,0.7860463019804952,0.6392613824896057,0.6679497042816728,0.5397381962575865
103,me2_310_11m,11mo,_02,0.8214276424021487,0.6734094056325696,0.5336676237406508,0.5078058147552345
104,me2_112_11m,11mo,_03,0.8700040667369423,0.7594190497533669,0.8185169678138255,0.7720618495332743
105,me2_129_11m,11mo,_03,0.7356645290174403,0.5971673409166559,0.5744633700856769,0.5501493092173994
106,me2_315_11m,11mo,_03,0.7515852716092164,0.6319142053947358,0.6794533165098454,0.5476413382871735
107,me2_325_11m,11mo,_03,0.8982044877698989,0.8607978927310213,0.8231344162397483,0.7140205683139157
108,me2_301_11m,11mo,_03,0.895739451061501,0.8259362227153437,0.7031253562772106,0.6023830164817628
109,me2_304_11m,11mo,_03,0.8480777644744739,0.80160777768561,0.7597647112337029,0.6026288967673478
110,me2_122_11m,11mo,_03,0.8177153359033968,0.8157699061389857,0.7379399265358082,0.7770648553452432
111,me2_323_11m,11mo,_03,0.8271909574788664,0.8065217303144994,0.6544270017495544,0.5278768671282006
112,me2_311_11m,11mo,_03,0.8849807530922803,0.6931488405954981,0.742627897128534,0.8315580331980573
113,me2_124_11m,11mo,_03,0.915281202364026,0.7845004186063645,0.639045535629977,0.6514754689261356
114,me2_314_11m,11mo,_03,0.9110885595617481,0.8078821586806434,0.7418522652673378,0.6593733087016574
115,me2_303_11m,11mo,_03,0.715547359929816,0.5266543564449541,0.577779508599992,0.3485325938262665
116,me2_102_11m,11mo,_03,0.8688636592183697,0.7822754648423303,0.7834902928652029,0.6132063241277774
117,me2_309_11m,11mo,_03,0.5679483439091098,0.40080479002496044,0.19890299164786118,0.40215399518914463
118,me2_313_11m,11mo,_03,0.6948328989579099,0.5054593310432121,0.5998070611175216,0.5553567235530117
119,me2_108_11m,11mo,_03,0.7385279640203457,0.7157348682258428,0.7245338945447769,0.6141936592643371
120,me2_324_11m,11mo,_03,0.8029340919475707,0.8758210261051825,0.81661912369565,0.6588326138551593
121,me2_307_11m,11mo,_03,0.7461790973988515,0.5950854435818547,0.7594178767650093,0.7707183312029671
122,me2_319_11m,11mo,_03,0.7099470780856726,0.8929731176033194,0.8450385748254452,0.6598101687161776
123,me2_326_11m,11mo,_03,0.8126448293883025,0.5829252769745918,0.664314311345207,0.6904094952558523
124,me2_312_11m,11mo,_03,0.9530549679532767,0.834956731804329,0.639603540278465,0.698741498694437
125,me2_305_11m,11mo,_03,0.6225335135291558,0.5333810515141343,0.5605134986791042,0.6773848679764892
126,me2_110_11m,11mo,_03,0.9151595924239773,0.8068167484035608,0.8307129473341803,0.5530913875212993
127,me2_321_11m,11mo,_03,0.5747266225656115,0.7258487932424967,0.6570311934915598,0.548183856825667
128,me2_308_11m,11mo,_03,0.7699595928736702,0.6426719944007366,0.6390542917974639,0.3930978719674416
129,me2_310_11m,11mo,_03,0.7658783869084895,0.7105623831115944,0.6157645732617288,0.6832411787738476
130,me2_112_11m,11mo,_04,0.5995797888031258,0.5667092177269705,0.5615897446067798,0.5200688459939312
131,me2_129_11m,11mo,_04,0.8097687713556503,0.709449918387496,0.6923843228284625,0.7238664154630176
132,me2_315_11m,11mo,_04,0.8936403237909549,0.6626833322176651,0.8068899105726921,0.43032139786494433
133,me2_325_11m,11mo,_04,0.5574728146536673,0.5935841968224863,0.6180587620972771,0.7288306809248862
134,me2_301_11m,11mo,_04,0.7758095954373655,0.6156575966041029,0.5219153997124646,0.5028157456393293
135,me2_304_11m,11mo,_04,0.9421332803937685,0.825977588028543,0.7846544074914372,0.7341717784442735
136,me2_122_11m,11mo,_04,0.8846369004309838,0.8132691542355263,0.8293263918865563,0.7379531876030196
137,me2_323_11m,11mo,_04,0.7864972742345503,0.8231369843515509,0.7530374304430673,0.6628140481324938
138,me2_311_11m,11mo,_04,0.7271108070306606,0.7042897974585592,0.6135839557730831,0.7030149094514991
139,me2_124_11m,11mo,_04,0.8684740329854943,0.8252080046521088,0.7587162436470112,0.7765368720246727
140,me2_314_11m,11mo,_04,0.8804175400715474,0.8299948609474126,0.7142818883092089,0.43194320429087424
141,me2_303_11m,11mo,_04,0.7003991335326925,0.46526175252241314,0.6429739890890994,0.40512993916777534
142,me2_102_11m,11mo,_04,0.9554758913523672,0.9428338153028027,0.9123497114249812,0.8429324926866119
143,me2_309_11m,11mo,_04,0.7356227003390157,0.5709708964136168,0.6279239348139221,0.5103559066027858
144,me2_313_11m,11mo,_04,0.9398566541106439,0.8806758881957272,0.7149147934528284,0.8333836462325767
145,me2_108_11m,11mo,_04,0.5646492642813995,0.3436280810975194,0.653866794835667,0.6340635664473321
146,me2_324_11m,11mo,_04,0.9324234608909967,0.8815388626018309,0.7572503111587919,0.6995220227860371
147,me2_307_11m,11mo,_04,0.9277805084265454,0.7076313449882842,0.8129976404738054,0.6834315432325941
148,me2_319_11m,11mo,_04,0.9186496550144098,0.8386874546090581,0.7026419531421503,0.660164610243923
149,me2_326_11m,11mo,_04,0.8552784726457942,0.6798136529839761,0.6450419818561194,0.6587175066410249
150,me2_312_11m,11mo,_04,0.8239694560430141,0.9557038322408041,0.8634651084167678,0.7109384001508543
151,me2_305_11m,11mo,_04,0.40360780763329496,0.634152029641353,0.581076677360592,0.4067288407079131
152,me2_110_11m,11mo,_04,0.6859344896685727,0.5964411776632217,0.6114786967457296,0.5485842746499361
153,me2_321_11m,11mo,_04,0.780108284471604,0.7317133408266999,0.72668684167319,0.4933121819539538
154,me2_308_11m,11mo,_04,0.9281087134179017,0.7410167847000154,0.773965040169638,0.7285589942251985
155,me2_310_11m,11mo,_04,0.7727450566464032,0.6984207925842784,0.6813426995250188,0.5865673162262571
156,br_03,br,_02,0.9406304970460826,0.8884220279338828,0.8026858380955842,0.6726683279766255
157,br_05,br,_02,0.7646868863491079,0.6319175938885196,0.5078706444111121,0.31721956199053
158,br_09,br,_02,0.8689433787116021,0.8049688166419489,0.7855795356836638,0.5996884151368086
159,br_17,br,_02,0.849568354992895,0.8333259076823257,0.7513347716172577,0.7250363909794001
160,br_13,br,_02,0.8962077547996378,0.8253217185467226,0.6097510380835247,0.5154626363811583
161,br_16,br,_02,0.9713444596658998,0.8909075751112634,0.9061610067379687,0.6901292930976335
162,br_12,br,_02,0.7308045890708569,0.7475962223845218,0.7813716181119971,0.7600073383594187
163,br_10,br,_02,0.8801540737497411,0.7076859639889398,0.6365493429432977,0.607095477953757
164,br_07,br,_02,0.9312531983293242,0.7750663087163511,0.6882052973866862,0.6759297413730138
165,br_01,br,_02,0.8583541269978847,0.8163632906233814,0.7595795571768656,0.5276837775142834
166,br_06,br,_02,0.9171306462754012,0.7889862468130597,0.779103293848609,0.7277441146031592
167,br_08,br,_02,0.8742442326715734,0.7879269004903484,0.7585115159593301,0.6951777453312183
168,br_04,br,_02,0.8265968146522673,0.6058515971889253,0.5534857571734968,0.7236926999769959
169,br_14,br,_02,0.8772662041293887,0.8568518828944753,0.6897706597902546,0.6210044089068796
170,br_02,br,_02,0.5767328989136851,0.3595864141202078,0.4341348537342348,0.3422061056011242
171,br_03,br,_03,0.9692015008009923,0.6908536570880727,0.6323728546730404,0.5612118002105091
172,br_05,br,_03,0.8612761365383047,0.8520695677356495,0.6654452138412534,0.47789120043705485
173,br_09,br,_03,0.8525734237780425,0.5760549341487708,0.7012442599770752,0.653090312735662
174,br_17,br,_03,0.9053521960213041,0.8238972675141593,0.7342075318993581,0.7124839906152957
175,br_13,br,_03,0.5520011406803492,0.809552536261404,0.6079851383745786,0.5620119707298481
176,br_16,br,_03,0.9554472283682585,0.7957944879475314,0.7765493535559436,0.6175926313807505
177,br_12,br,_03,0.9391047320600084,0.8276666073287424,0.8694780672685084,0.7468740050827001
178,br_10,br,_03,0.7828536959495656,0.853214952887371,0.8244349405654487,0.6954084137797435
179,br_07,br,_03,0.9464599787952476,0.9263167465363458,0.7746679836132165,0.7205603282512002
180,br_01,br,_03,0.7579937672613571,0.8865880792171923,0.7070213023305425,0.7565338351807808
181,br_06,br,_03,0.6924314728762663,0.7319970170804982,0.3794548725859206,0.5046702733365016
182,br_08,br,_03,0.9116701161780387,0.8092354574188676,0.692400749417143,0.6644108402898151
183,br_04,br,_03,0.8557998979097434,0.7637200212957566,0.6414791296022602,0.5772274914151783
184,br_14,br,_03,0.8445030010515696,0.7515571792419216,0.644476146024332,0.5260623286385274
185,br_02,br,_03,0.7782396483305164,0.47024621639495673,0.41957054441352015,0.39388175698536865
186,br_03,br,_04,0.9606719960661335,0.939935147346867,0.9106615223566306,0.7930453801552957
187,br_05,br,_04,0.9234738395780915,0.8345566770568734,0.7964606777577269,0.5686673368903
188,br_09,br,_04,0.9743482146734453,0.954565324134709,0.8856976342807854,0.727301222021963
189,br_17,br,_04,0.7534933877617961,0.6468076185169521,0.5045043727872313,0.30274432668252865
190,br_13,br,_04,0.679984655507557,0.4849873890686193,0.4116353902338352,0.29153335164901245
191,br_16,br,_04,0.916714234792098,0.8237831322477652,0.8222389965731144,0.6549085544218581
192,br_12,br,_04,0.9305212517204394,0.8983465043809324,0.9063261365303624,0.8317953694619908
193,br_10,br,_04,0.7829253734709147,0.7599905217454596,0.8300323313759391,0.614846638806375
194,br_07,br,_04,0.9440061854446024,0.8336054029982721,0.5888469047991358,0.5619209874816027
195,br_01,br,_04,0.9381287496123671,0.8216327171435537,0.7964935742201915,0.7190535877768333
196,br_06,br,_04,0.9258515758918525,0.8153970658191476,0.6976835772070937,0.5597874578535016
197,br_08,br,_04,0.919854254206161,0.9128924077710548,0.8925142255204573,0.7251766214212121
198,br_04,br,_04,0.8227602117212424,0.6876388765646466,0.6307851908268667,0.5051939468462835
199,br_14,br,_04,0.8079654689041094,0.9101502556894804,0.7810429761826496,0.6508447951995606
200,br_02,br,_04,0.918464058351097,0.6727183941938959,0.6347860588500948,0.5855924038270438
